id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
390606,Male,49,1,28,1,1-2 Year,No,43787,26,188
390607,Female,25,1,45,1,< 1 Year,No,21392,152,190
390608,Female,42,1,28,0,1-2 Year,Yes,33259,124,47
390609,Female,24,1,29,1,< 1 Year,No,23752,152,260
390610,Male,24,1,8,1,< 1 Year,No,41324,152,209
390611,Male,41,1,39,1,1-2 Year,No,2630,26,124
390612,Male,45,1,46,1,1-2 Year,Yes,24436,26,244
390613,Female,61,1,8,0,1-2 Year,Yes,2630,4,246
390614,Female,23,1,25,1,< 1 Year,No,42623,152,25
390615,Female,54,1,43,1,1-2 Year,No,27485,124,166
390616,Female,37,1,41,1,1-2 Year,No,2630,124,285
390617,Female,40,1,24,0,1-2 Year,Yes,29065,124,72
390618,Female,33,1,8,1,< 1 Year,No,32842,152,281
390619,Female,24,1,6,1,< 1 Year,No,16457,152,22
390620,Male,57,1,8,0,1-2 Year,Yes,41253,154,137
390621,Male,28,1,15,1,< 1 Year,No,34670,152,19
390622,Male,47,1,41,0,1-2 Year,Yes,2630,156,123
390623,Male,42,1,28,0,1-2 Year,Yes,41504,26,83
390624,Female,52,1,28,1,1-2 Year,No,26268,26,49
390625,Female,23,1,30,1,< 1 Year,No,23005,152,84
390626,Male,53,1,7,1,1-2 Year,Yes,32180,26,100
390627,Male,31,1,46,0,< 1 Year,Yes,2630,124,119
390628,Male,38,1,29,0,1-2 Year,Yes,44143,52,31
390629,Male,69,1,28,0,1-2 Year,Yes,58795,124,48
390630,Male,31,1,3,0,< 1 Year,Yes,2630,152,57
390631,Female,38,1,45,1,1-2 Year,No,31020,107,60
390632,Male,27,1,28,1,< 1 Year,No,30530,152,103
390633,Male,21,1,15,0,< 1 Year,Yes,28351,152,246
390634,Male,23,1,14,1,< 1 Year,No,24858,152,184
390635,Female,57,1,47,0,1-2 Year,Yes,42772,124,93
390636,Male,43,1,16,1,1-2 Year,No,27754,124,48
390637,Male,55,1,45,0,1-2 Year,Yes,35567,157,287
390638,Female,73,1,28,0,1-2 Year,Yes,27293,26,102
390639,Male,37,1,8,0,1-2 Year,Yes,37589,157,145
390640,Female,21,1,10,1,< 1 Year,No,34259,152,249
390641,Female,23,1,8,1,< 1 Year,No,41217,151,262
390642,Male,25,1,41,1,< 1 Year,No,34683,152,189
390643,Male,28,1,41,1,< 1 Year,No,46934,152,160
390644,Female,33,1,28,0,< 1 Year,Yes,28373,124,104
390645,Male,24,1,36,1,< 1 Year,No,32907,152,256
390646,Male,32,1,18,0,1-2 Year,Yes,25923,124,193
390647,Male,23,1,41,1,< 1 Year,No,31515,152,267
390648,Male,25,1,39,0,< 1 Year,Yes,2630,152,289
390649,Female,48,1,28,0,1-2 Year,Yes,39120,124,176
390650,Female,20,1,49,0,< 1 Year,Yes,24989,160,267
390651,Female,58,1,28,0,1-2 Year,Yes,44386,60,183
390652,Female,20,1,46,1,< 1 Year,No,22676,160,17
390653,Male,21,1,28,0,< 1 Year,Yes,58718,152,99
390654,Male,46,1,28,0,1-2 Year,No,49890,124,119
390655,Female,46,1,28,0,1-2 Year,Yes,49179,13,213
390656,Male,26,1,28,1,< 1 Year,No,37715,124,197
390657,Male,49,1,15,0,1-2 Year,Yes,34809,124,155
390658,Female,51,1,41,1,1-2 Year,No,45920,3,245
390659,Female,21,1,29,1,< 1 Year,No,27621,152,271
390660,Male,30,1,28,0,1-2 Year,Yes,41808,26,284
390661,Male,35,1,19,0,1-2 Year,Yes,37794,124,239
390662,Female,26,1,2,0,< 1 Year,Yes,36028,152,32
390663,Female,20,1,2,0,< 1 Year,Yes,34908,160,11
390664,Female,26,1,37,1,< 1 Year,No,25997,152,289
390665,Female,25,1,6,1,< 1 Year,No,24588,152,115
390666,Female,57,1,28,0,> 2 Years,Yes,43321,124,159
390667,Male,60,1,28,0,1-2 Year,Yes,45413,13,122
390668,Male,70,1,18,0,> 2 Years,Yes,51969,124,198
390669,Male,40,1,28,0,1-2 Year,Yes,49038,122,65
390670,Male,48,1,38,0,1-2 Year,Yes,40047,124,79
390671,Male,24,1,8,1,< 1 Year,No,62799,152,69
390672,Male,24,1,2,1,< 1 Year,No,2630,152,38
390673,Male,45,1,28,0,1-2 Year,Yes,30084,124,141
390674,Male,40,1,28,0,1-2 Year,Yes,50955,122,37
390675,Male,76,1,40,0,> 2 Years,Yes,45083,26,96
390676,Male,46,1,28,0,> 2 Years,Yes,2630,26,72
390677,Male,58,1,7,1,1-2 Year,No,29146,26,60
390678,Male,39,1,37,1,1-2 Year,No,34499,152,36
390679,Female,35,1,28,0,1-2 Year,Yes,47461,124,221
390680,Male,33,1,28,0,1-2 Year,Yes,38125,26,138
390681,Female,71,1,3,0,1-2 Year,Yes,24904,26,45
390682,Male,56,1,28,1,1-2 Year,No,67047,26,148
390683,Male,27,1,45,1,< 1 Year,No,36433,152,125
390684,Male,24,1,13,1,< 1 Year,No,2630,152,97
390685,Male,26,1,28,1,< 1 Year,No,37134,152,106
390686,Female,23,1,3,1,< 1 Year,No,25774,152,145
390687,Male,61,1,4,0,1-2 Year,Yes,31993,26,157
390688,Male,23,1,12,1,< 1 Year,No,36379,26,270
390689,Female,25,1,28,1,< 1 Year,No,50146,152,51
390690,Male,48,1,28,1,1-2 Year,No,41121,125,200
390691,Female,25,1,33,1,< 1 Year,No,29684,152,77
390692,Female,23,1,15,0,< 1 Year,Yes,33737,151,132
390693,Female,23,1,46,1,< 1 Year,No,24750,152,177
390694,Female,24,1,8,0,< 1 Year,Yes,44723,152,138
390695,Male,36,1,28,0,1-2 Year,Yes,33405,124,58
390696,Male,50,1,28,1,1-2 Year,No,40661,26,23
390697,Male,49,1,35,0,1-2 Year,Yes,2630,25,294
390698,Male,37,1,28,0,1-2 Year,Yes,24692,26,196
390699,Female,60,1,28,1,1-2 Year,No,60672,124,232
390700,Female,52,1,28,0,> 2 Years,Yes,44890,26,31
390701,Female,41,1,41,1,1-2 Year,No,20452,12,92
390702,Female,58,1,28,0,> 2 Years,Yes,64063,26,19
390703,Female,76,1,48,0,1-2 Year,Yes,2630,124,197
390704,Female,28,1,28,1,1-2 Year,No,68398,122,244
390705,Female,28,1,50,0,1-2 Year,Yes,2630,157,195
390706,Male,44,1,28,1,1-2 Year,No,55499,122,191
390707,Female,28,1,41,1,< 1 Year,No,39397,152,282
390708,Male,38,1,46,0,1-2 Year,Yes,36207,124,296
390709,Female,25,1,43,1,< 1 Year,No,25678,152,95
390710,Male,59,1,47,0,1-2 Year,Yes,35467,113,194
390711,Male,46,1,41,0,1-2 Year,Yes,34354,152,289
390712,Female,25,1,21,1,< 1 Year,No,23982,152,192
390713,Female,62,1,28,0,1-2 Year,Yes,37944,26,218
390714,Male,25,1,28,1,< 1 Year,No,41576,124,71
390715,Male,50,1,27,0,1-2 Year,Yes,30428,124,298
390716,Male,41,1,28,0,1-2 Year,Yes,30017,124,111
390717,Male,45,1,8,0,1-2 Year,Yes,37941,26,202
390718,Male,25,1,37,1,< 1 Year,No,30229,152,145
390719,Female,43,1,28,1,1-2 Year,No,32716,26,103
390720,Male,50,1,8,0,1-2 Year,Yes,47447,26,193
390721,Female,33,1,45,1,< 1 Year,No,21137,152,58
390722,Male,25,1,8,1,< 1 Year,No,46374,152,276
390723,Female,22,1,30,1,< 1 Year,No,32563,152,154
390724,Female,46,1,28,0,1-2 Year,Yes,41581,124,180
390725,Female,23,1,46,1,< 1 Year,No,29616,152,174
390726,Female,23,1,41,1,< 1 Year,No,29626,152,190
390727,Male,21,1,8,1,< 1 Year,Yes,43073,152,75
390728,Female,22,1,33,1,< 1 Year,No,32566,152,130
390729,Female,43,1,37,0,1-2 Year,Yes,2630,26,48
390730,Male,38,1,33,0,1-2 Year,Yes,58032,124,116
390731,Male,26,1,10,0,< 1 Year,Yes,2630,160,256
390732,Female,47,1,0,0,> 2 Years,Yes,2630,37,152
390733,Female,23,1,45,0,< 1 Year,Yes,31010,151,289
390734,Male,32,1,8,1,1-2 Year,No,30432,157,111
390735,Female,68,1,14,1,1-2 Year,No,34417,124,229
390736,Female,32,1,28,0,< 1 Year,Yes,43833,124,86
390737,Female,46,1,8,1,1-2 Year,No,51475,26,293
390738,Male,61,1,46,0,1-2 Year,Yes,59869,11,176
390739,Male,58,1,3,0,1-2 Year,No,40214,124,140
390740,Male,68,1,28,1,1-2 Year,No,39046,26,32
390741,Female,24,1,19,1,< 1 Year,No,41958,152,212
390742,Male,49,1,28,0,1-2 Year,Yes,35504,26,254
390743,Female,23,1,41,1,< 1 Year,No,22672,152,43
390744,Male,49,1,48,0,1-2 Year,Yes,2630,154,10
390745,Male,32,1,12,0,< 1 Year,Yes,36607,152,80
390746,Male,22,1,45,1,< 1 Year,No,2630,152,50
390747,Male,33,1,31,1,< 1 Year,No,2630,152,198
390748,Male,77,1,47,0,1-2 Year,Yes,26416,113,101
390749,Male,56,1,37,0,1-2 Year,Yes,2630,124,52
390750,Female,27,1,46,1,< 1 Year,No,2630,152,246
390751,Female,79,1,28,0,> 2 Years,Yes,48065,26,293
390752,Male,27,1,28,0,< 1 Year,Yes,2630,156,13
390753,Male,60,1,47,0,1-2 Year,Yes,2630,157,261
390754,Male,45,1,41,0,1-2 Year,Yes,38040,26,119
390755,Male,46,1,11,0,1-2 Year,Yes,27964,124,192
390756,Female,25,1,47,1,< 1 Year,No,41161,152,177
390757,Female,24,1,30,1,< 1 Year,No,24474,152,56
390758,Male,39,1,48,0,1-2 Year,Yes,2630,124,275
390759,Female,24,1,28,1,< 1 Year,No,35362,152,279
390760,Female,23,1,28,1,< 1 Year,No,38672,152,76
390761,Female,21,1,50,0,< 1 Year,Yes,30259,160,19
390762,Female,33,1,35,0,1-2 Year,Yes,2630,157,121
390763,Male,23,1,6,1,< 1 Year,No,27236,152,46
390764,Female,23,1,8,1,< 1 Year,No,32071,152,202
390765,Female,42,1,13,0,1-2 Year,Yes,34399,26,125
390766,Female,26,1,28,1,< 1 Year,No,36796,152,186
390767,Male,22,1,7,0,< 1 Year,Yes,2630,157,207
390768,Male,44,1,11,0,1-2 Year,Yes,19324,156,274
390769,Male,27,1,41,0,< 1 Year,Yes,28690,152,169
390770,Female,22,1,6,0,< 1 Year,Yes,36047,152,201
390771,Female,26,1,28,1,< 1 Year,No,27949,152,20
390772,Female,25,1,15,0,< 1 Year,No,37582,152,223
390773,Male,46,1,18,0,1-2 Year,Yes,25997,124,271
390774,Male,68,1,28,0,1-2 Year,Yes,50020,122,121
390775,Female,26,1,41,1,< 1 Year,No,42155,152,127
390776,Male,51,1,28,0,1-2 Year,Yes,46654,26,283
390777,Female,43,1,28,0,1-2 Year,Yes,31382,154,33
390778,Male,22,1,14,1,< 1 Year,Yes,2630,152,145
390779,Female,22,1,28,0,< 1 Year,No,2630,152,277
390780,Male,20,1,33,1,< 1 Year,No,2630,160,211
390781,Male,54,1,28,1,1-2 Year,No,36622,124,247
390782,Male,70,1,41,1,1-2 Year,No,40938,124,290
390783,Female,33,1,28,0,1-2 Year,Yes,34514,26,52
390784,Male,45,1,8,0,1-2 Year,Yes,33514,124,225
390785,Male,63,1,8,0,1-2 Year,Yes,38623,156,138
390786,Male,62,1,24,1,1-2 Year,No,42531,26,208
390787,Male,45,1,28,1,1-2 Year,No,35449,124,278
390788,Male,23,1,15,0,< 1 Year,Yes,30138,163,293
390789,Male,74,1,28,0,1-2 Year,Yes,47500,26,122
390790,Female,21,1,12,1,< 1 Year,No,36782,160,59
390791,Male,50,1,28,1,1-2 Year,No,2630,26,196
390792,Male,23,1,28,0,< 1 Year,Yes,2630,157,12
390793,Female,42,1,46,1,1-2 Year,No,31150,26,165
390794,Male,53,1,3,1,1-2 Year,Yes,2630,124,66
390795,Female,40,1,34,0,1-2 Year,Yes,2630,124,94
390796,Female,32,1,8,0,< 1 Year,Yes,30413,26,239
390797,Male,42,1,24,0,1-2 Year,Yes,16888,60,29
390798,Male,32,1,3,0,< 1 Year,Yes,23405,152,48
390799,Female,62,1,28,0,1-2 Year,Yes,50004,26,81
390800,Male,50,1,28,0,1-2 Year,Yes,42783,124,117
390801,Male,68,1,8,0,1-2 Year,Yes,2630,160,264
390802,Male,26,1,15,0,< 1 Year,Yes,32963,152,177
390803,Male,25,1,21,1,< 1 Year,No,19687,152,168
390804,Female,30,1,37,1,< 1 Year,No,20541,152,180
390805,Male,41,1,43,0,1-2 Year,Yes,29507,124,269
390806,Male,26,1,50,1,< 1 Year,No,28988,152,222
390807,Female,23,1,8,1,< 1 Year,No,33154,152,298
390808,Female,27,1,11,1,< 1 Year,No,39370,152,115
390809,Male,29,1,8,1,< 1 Year,No,2630,1,85
390810,Female,24,1,41,1,< 1 Year,No,30585,152,148
390811,Male,45,1,36,0,1-2 Year,No,23526,152,55
390812,Female,22,1,12,1,< 1 Year,No,25899,152,231
390813,Female,69,1,35,1,1-2 Year,No,62000,26,116
390814,Male,46,1,28,0,1-2 Year,Yes,26634,26,197
390815,Male,54,1,8,0,1-2 Year,Yes,36001,7,44
390816,Female,24,1,8,0,< 1 Year,No,29375,26,242
390817,Female,42,1,50,0,1-2 Year,Yes,2630,124,293
390818,Female,52,1,28,0,> 2 Years,Yes,27624,26,258
390819,Female,23,1,47,1,< 1 Year,No,2630,151,157
390820,Female,76,1,28,0,> 2 Years,Yes,36883,55,296
390821,Male,44,1,2,0,1-2 Year,No,24632,124,237
390822,Female,37,1,36,0,1-2 Year,Yes,26012,124,60
390823,Male,28,1,39,1,< 1 Year,No,29130,152,254
390824,Female,24,1,34,0,< 1 Year,No,33054,152,286
390825,Male,21,1,31,0,< 1 Year,Yes,2630,152,188
390826,Male,71,1,2,1,1-2 Year,No,47558,124,119
390827,Female,24,1,11,1,< 1 Year,No,35808,152,65
390828,Male,60,1,28,1,1-2 Year,No,37335,52,124
390829,Female,21,1,26,0,< 1 Year,No,20331,160,76
390830,Male,24,1,11,1,< 1 Year,No,2630,151,149
390831,Female,71,1,50,0,1-2 Year,No,36730,8,26
390832,Female,35,1,50,1,1-2 Year,No,41379,124,156
390833,Male,46,1,38,0,1-2 Year,Yes,2630,124,26
390834,Male,59,1,50,0,1-2 Year,Yes,27604,26,174
390835,Female,43,1,28,0,1-2 Year,Yes,45022,26,202
390836,Female,31,1,30,1,< 1 Year,No,2630,152,220
390837,Female,23,1,45,1,< 1 Year,No,26865,160,158
390838,Male,24,1,8,0,< 1 Year,Yes,35280,152,265
390839,Male,64,1,50,1,1-2 Year,No,35951,26,153
390840,Male,28,1,15,1,< 1 Year,No,31523,152,48
390841,Male,37,1,28,0,1-2 Year,Yes,35344,154,216
390842,Male,64,1,45,0,1-2 Year,Yes,38183,124,36
390843,Male,61,1,28,1,1-2 Year,No,40134,26,34
390844,Male,45,1,28,0,1-2 Year,Yes,64444,55,283
390845,Male,51,1,28,0,1-2 Year,Yes,34407,13,253
390846,Female,23,1,29,1,< 1 Year,No,23305,152,144
390847,Female,27,1,37,0,< 1 Year,Yes,32694,152,53
390848,Male,56,1,29,0,1-2 Year,Yes,21301,163,193
390849,Female,43,1,28,0,1-2 Year,Yes,42919,26,210
390850,Female,36,1,20,0,1-2 Year,Yes,2630,26,52
390851,Female,70,1,41,0,> 2 Years,Yes,36554,157,237
390852,Female,26,1,3,1,1-2 Year,No,30544,124,241
390853,Male,28,1,15,0,< 1 Year,Yes,2630,124,83
390854,Male,29,1,13,1,< 1 Year,No,18250,152,75
390855,Female,51,1,20,0,1-2 Year,Yes,2630,26,218
390856,Female,24,1,46,0,< 1 Year,Yes,33739,163,39
390857,Female,25,1,41,1,< 1 Year,No,34989,152,248
390858,Male,71,1,7,1,1-2 Year,No,2630,26,65
390859,Male,55,1,24,0,1-2 Year,No,35671,124,253
390860,Female,21,1,30,0,< 1 Year,Yes,2630,160,42
390861,Male,25,1,41,0,< 1 Year,Yes,35540,160,127
390862,Female,59,1,9,0,1-2 Year,Yes,31058,124,112
390863,Male,50,1,6,0,1-2 Year,Yes,23552,124,135
390864,Male,23,1,29,1,< 1 Year,No,2630,152,254
390865,Female,63,1,28,0,1-2 Year,Yes,33878,122,52
390866,Female,30,1,35,0,< 1 Year,Yes,21969,152,84
390867,Female,21,1,30,1,< 1 Year,No,28143,152,165
390868,Male,41,1,41,0,1-2 Year,Yes,33839,154,64
390869,Male,63,1,46,1,1-2 Year,No,25106,124,299
390870,Male,25,1,35,1,< 1 Year,No,43263,152,167
390871,Male,46,1,28,1,1-2 Year,No,40771,30,122
390872,Female,22,1,37,0,< 1 Year,Yes,31093,152,143
390873,Female,24,1,36,1,< 1 Year,No,25930,152,289
390874,Female,42,1,28,1,1-2 Year,No,34306,61,13
390875,Male,62,1,23,0,1-2 Year,Yes,33210,124,281
390876,Male,30,1,30,0,< 1 Year,Yes,33853,152,206
390877,Male,48,1,28,0,1-2 Year,No,2630,124,151
390878,Male,41,1,30,0,1-2 Year,Yes,30716,152,128
390879,Male,22,1,40,0,< 1 Year,Yes,35770,152,249
390880,Male,25,1,41,1,< 1 Year,No,29006,152,52
390881,Male,23,1,30,1,< 1 Year,No,28025,152,92
390882,Male,48,1,28,0,1-2 Year,Yes,40164,124,259
390883,Male,70,1,8,0,1-2 Year,Yes,45084,124,212
390884,Female,28,1,45,1,< 1 Year,No,29995,152,118
390885,Female,26,1,37,1,< 1 Year,No,31795,152,85
390886,Female,20,1,48,1,< 1 Year,No,2630,160,204
390887,Female,25,1,36,0,< 1 Year,No,33173,152,102
390888,Female,22,1,3,1,< 1 Year,No,29523,152,187
390889,Male,37,1,47,1,1-2 Year,No,38530,113,252
390890,Male,48,1,45,0,1-2 Year,Yes,30392,124,103
390891,Female,58,1,2,0,1-2 Year,Yes,22109,26,120
390892,Male,24,1,23,1,< 1 Year,Yes,29155,152,135
390893,Male,22,1,6,0,< 1 Year,Yes,27918,26,35
390894,Male,26,1,41,1,< 1 Year,No,42652,152,138
390895,Female,25,1,11,1,< 1 Year,No,30903,152,169
390896,Male,63,1,28,0,1-2 Year,Yes,29125,122,27
390897,Male,31,1,30,1,< 1 Year,No,28723,152,109
390898,Male,48,1,28,0,1-2 Year,Yes,35899,122,142
390899,Male,50,1,28,0,1-2 Year,Yes,47219,25,258
390900,Male,50,1,50,0,> 2 Years,Yes,24501,154,256
390901,Female,46,1,28,0,1-2 Year,No,29424,26,128
390902,Female,25,1,41,1,< 1 Year,No,35779,152,64
390903,Male,38,1,35,0,1-2 Year,Yes,28533,124,34
390904,Female,48,1,28,0,1-2 Year,Yes,50982,124,274
390905,Male,66,1,28,1,1-2 Year,No,44233,26,248
390906,Male,62,1,28,1,1-2 Year,No,28438,124,98
390907,Female,31,1,28,0,1-2 Year,Yes,28567,156,44
390908,Female,23,1,41,1,< 1 Year,No,25763,152,146
390909,Male,52,1,15,1,1-2 Year,No,32418,26,97
390910,Male,35,1,39,1,1-2 Year,No,35037,124,127
390911,Female,24,1,41,1,< 1 Year,No,28154,152,152
390912,Female,24,1,13,1,< 1 Year,No,21617,160,21
390913,Female,28,1,46,1,1-2 Year,No,44891,26,169
390914,Male,63,1,25,0,1-2 Year,Yes,2630,124,133
390915,Female,44,1,47,1,1-2 Year,Yes,33316,124,168
390916,Female,26,1,27,0,< 1 Year,Yes,29183,152,180
390917,Male,37,1,28,0,1-2 Year,No,32529,26,215
390918,Male,29,1,30,1,< 1 Year,No,25737,152,69
390919,Female,45,1,39,0,1-2 Year,Yes,35272,127,221
390920,Male,49,1,28,0,1-2 Year,Yes,26723,124,147
390921,Male,23,1,45,0,< 1 Year,Yes,27617,152,272
390922,Male,68,1,28,0,1-2 Year,Yes,30519,26,215
390923,Female,22,1,43,1,< 1 Year,No,23092,160,163
390924,Female,24,1,46,1,< 1 Year,No,22540,152,65
390925,Female,40,1,6,0,1-2 Year,Yes,34175,36,222
390926,Female,26,1,3,1,< 1 Year,No,29136,152,107
390927,Male,23,1,39,0,< 1 Year,Yes,34607,152,134
390928,Female,40,1,41,0,1-2 Year,Yes,23595,154,240
390929,Female,68,1,28,1,1-2 Year,No,44293,124,258
390930,Female,48,1,28,0,1-2 Year,Yes,57378,26,72
390931,Female,32,1,30,1,< 1 Year,No,33972,152,216
390932,Male,25,1,29,1,< 1 Year,No,28756,152,41
390933,Male,24,1,28,1,< 1 Year,No,44967,152,76
390934,Male,54,1,11,0,1-2 Year,Yes,33089,26,225
390935,Male,37,1,28,0,1-2 Year,Yes,30546,163,291
390936,Female,66,1,28,1,1-2 Year,No,37102,26,144
390937,Male,71,1,28,1,1-2 Year,No,2630,124,177
390938,Female,70,1,39,0,1-2 Year,Yes,31381,124,250
390939,Male,53,1,45,1,1-2 Year,No,39178,26,132
390940,Male,44,1,28,0,1-2 Year,Yes,45513,26,160
390941,Female,21,1,46,1,< 1 Year,No,33666,160,200
390942,Female,22,1,47,0,< 1 Year,No,31593,26,59
390943,Male,30,1,18,0,< 1 Year,Yes,31401,124,182
390944,Male,74,1,33,0,> 2 Years,Yes,29480,26,243
390945,Female,22,1,41,1,< 1 Year,No,33218,152,256
390946,Female,39,1,26,1,1-2 Year,No,2630,156,130
390947,Male,25,1,8,1,< 1 Year,No,36570,152,259
390948,Male,62,1,41,1,1-2 Year,No,2630,136,281
390949,Male,46,1,28,0,1-2 Year,Yes,26057,26,196
390950,Female,20,1,32,1,< 1 Year,No,18375,160,153
390951,Female,30,1,8,0,1-2 Year,Yes,23080,156,181
390952,Male,24,1,46,1,< 1 Year,No,35415,160,199
390953,Female,50,1,8,0,1-2 Year,No,2630,152,182
390954,Male,45,1,28,0,1-2 Year,Yes,63937,26,186
390955,Male,26,1,41,1,< 1 Year,No,31722,152,151
390956,Male,50,1,8,1,1-2 Year,No,36286,26,70
390957,Male,23,1,6,1,< 1 Year,No,19882,152,279
390958,Female,43,1,33,0,1-2 Year,Yes,27373,124,278
390959,Male,47,1,24,0,1-2 Year,Yes,32342,124,179
390960,Female,42,1,39,0,1-2 Year,Yes,44312,26,125
390961,Male,60,1,28,0,1-2 Year,Yes,44219,26,171
390962,Female,25,1,36,1,< 1 Year,No,43615,152,168
390963,Male,42,1,41,0,1-2 Year,Yes,35334,109,287
390964,Male,53,1,30,0,1-2 Year,Yes,31069,163,148
390965,Female,39,1,37,0,1-2 Year,Yes,26721,124,118
390966,Female,24,1,29,1,< 1 Year,No,28255,152,30
390967,Male,31,1,33,1,< 1 Year,No,2630,152,24
390968,Male,67,1,24,1,1-2 Year,No,33324,16,73
390969,Male,32,1,28,1,1-2 Year,No,2630,156,133
390970,Male,43,1,18,0,1-2 Year,Yes,31491,26,45
390971,Male,26,1,30,1,< 1 Year,No,25133,160,265
390972,Female,26,1,44,1,< 1 Year,No,23339,152,109
390973,Female,27,1,28,0,< 1 Year,Yes,47520,152,116
390974,Male,43,1,36,0,1-2 Year,Yes,37127,124,88
390975,Female,62,1,29,0,1-2 Year,Yes,32598,124,156
390976,Female,45,1,28,0,1-2 Year,Yes,42370,26,233
390977,Female,25,1,36,0,< 1 Year,No,38241,152,131
390978,Female,25,1,30,1,< 1 Year,No,45427,152,26
390979,Male,23,1,8,1,< 1 Year,No,35371,160,38
390980,Male,25,1,21,1,< 1 Year,No,2630,152,248
390981,Male,38,1,30,0,1-2 Year,Yes,24644,124,192
390982,Female,54,1,28,1,1-2 Year,Yes,32402,26,190
390983,Female,25,1,37,1,< 1 Year,No,26215,152,89
390984,Male,22,1,50,1,< 1 Year,No,28177,152,117
390985,Female,24,1,47,0,< 1 Year,No,22420,152,14
390986,Female,37,1,15,0,1-2 Year,No,32777,26,260
390987,Male,22,1,3,1,< 1 Year,No,20244,152,144
390988,Male,59,1,28,1,1-2 Year,No,47416,26,38
390989,Male,33,1,29,0,1-2 Year,Yes,47562,26,171
390990,Male,22,1,25,1,< 1 Year,No,25639,159,213
390991,Male,64,1,28,0,1-2 Year,Yes,35950,26,181
390992,Male,21,1,46,1,< 1 Year,No,36368,160,216
390993,Female,21,1,15,0,< 1 Year,Yes,41273,160,149
390994,Male,44,1,28,1,1-2 Year,No,33089,26,58
390995,Female,69,1,4,0,1-2 Year,Yes,38898,26,280
390996,Male,54,1,14,0,1-2 Year,Yes,38785,155,87
390997,Female,24,1,41,1,< 1 Year,No,23059,152,137
390998,Female,42,1,28,0,1-2 Year,Yes,45441,26,203
390999,Female,20,1,28,0,1-2 Year,Yes,2630,157,17
391000,Female,39,1,18,0,1-2 Year,Yes,29235,26,88
391001,Male,58,1,40,0,1-2 Year,Yes,40749,26,227
391002,Male,64,1,20,1,1-2 Year,No,2630,26,287
391003,Female,35,1,8,1,1-2 Year,No,2630,152,231
391004,Female,52,1,46,0,1-2 Year,Yes,57223,26,92
391005,Male,54,1,11,0,1-2 Year,Yes,26665,26,155
391006,Male,58,1,47,1,1-2 Year,No,36293,26,178
391007,Female,34,1,49,0,1-2 Year,No,22075,152,210
391008,Male,22,1,21,1,< 1 Year,No,24923,152,87
391009,Female,63,1,28,0,1-2 Year,Yes,2630,24,58
391010,Female,36,1,8,1,1-2 Year,No,29989,124,135
391011,Female,41,1,12,0,> 2 Years,Yes,28446,26,27
391012,Male,80,1,17,0,1-2 Year,Yes,2630,26,201
391013,Male,26,1,37,0,< 1 Year,Yes,30998,152,92
391014,Male,24,1,41,0,< 1 Year,Yes,37515,163,223
391015,Male,54,1,28,0,1-2 Year,Yes,2630,26,21
391016,Female,21,1,27,1,< 1 Year,Yes,33187,160,84
391017,Male,24,1,28,1,< 1 Year,No,45427,152,76
391018,Female,21,1,3,0,< 1 Year,Yes,39475,160,52
391019,Male,21,1,8,1,< 1 Year,No,33965,154,46
391020,Female,23,1,30,1,< 1 Year,No,38811,152,253
391021,Female,39,1,28,1,1-2 Year,No,30151,26,58
391022,Male,55,1,28,0,> 2 Years,Yes,32716,26,95
391023,Male,54,1,3,0,1-2 Year,Yes,22208,124,117
391024,Female,44,1,17,0,1-2 Year,Yes,42954,124,247
391025,Female,35,1,8,0,1-2 Year,Yes,2630,19,124
391026,Female,22,1,13,1,< 1 Year,No,29270,152,207
391027,Female,41,1,41,1,1-2 Year,No,47949,26,299
391028,Male,65,1,41,1,1-2 Year,No,2630,157,265
391029,Male,47,1,46,1,1-2 Year,No,32535,124,50
391030,Male,42,1,28,0,1-2 Year,Yes,31078,124,197
391031,Male,31,1,8,0,1-2 Year,Yes,47053,26,16
391032,Male,24,1,30,1,< 1 Year,No,26217,152,172
391033,Female,36,1,45,0,1-2 Year,No,32141,124,263
391034,Male,49,1,36,0,1-2 Year,Yes,30005,124,161
391035,Female,41,1,4,1,1-2 Year,No,32573,26,33
391036,Male,28,1,28,1,< 1 Year,No,35434,152,154
391037,Female,34,1,33,0,1-2 Year,Yes,29702,163,148
391038,Female,24,1,6,1,< 1 Year,No,26113,152,286
391039,Male,48,1,28,1,1-2 Year,Yes,33190,53,214
391040,Male,42,1,36,0,1-2 Year,Yes,2630,156,41
391041,Male,51,1,22,1,1-2 Year,No,36074,124,101
391042,Female,63,1,37,0,1-2 Year,Yes,42424,26,106
391043,Male,40,1,28,0,1-2 Year,Yes,31247,124,139
391044,Male,50,1,28,1,1-2 Year,No,35271,26,84
391045,Male,38,1,46,0,1-2 Year,Yes,31499,124,223
391046,Male,23,1,11,1,< 1 Year,No,49007,152,170
391047,Male,23,1,46,1,< 1 Year,No,45050,151,100
391048,Female,36,1,41,0,1-2 Year,No,33801,124,190
391049,Male,43,1,15,0,1-2 Year,No,2630,152,203
391050,Male,22,1,25,0,< 1 Year,No,24635,160,48
391051,Male,41,1,9,1,1-2 Year,Yes,26384,124,208
391052,Female,23,1,49,0,< 1 Year,Yes,33074,151,122
391053,Female,22,1,2,0,< 1 Year,Yes,21746,152,241
391054,Male,21,1,30,1,< 1 Year,Yes,2630,160,120
